0.21	0.43	1
0.06	0.68	1
0.09	0.72	3
0.28	0.48	1
0.46	0.44	5
0.26	0.54	2
0.04	0.87	0
0.1	0.68	1
0.03	0.9	0
1	0.15	9
0.67	0.18	3
0.15	0.59	1
0.05	0.86	0
0.03	0.95	0
0.21	0.64	0
0.1	0.76	0
0.08	0.82	0
0.07	0.77	1
0.16	0.62	1
0.09	0.76	1
0.09	0.68	1
0.5	0.38	2
0.06	0.81	0
0.23	0.56	3
0.04	0.79	0
0.6	0.09	5
0.17	0.75	0
0.39	0.45	5
0.1	0.75	1
0.37	0.54	4
0.23	0.55	2
0.35	0.51	6
0.11	0.79	1
0.09	0.73	0
0.78	0.23	8
0.24	0.51	2
0.13	0.68	0
0.03	0.89	0
0.36	0.37	8
0.03	0.89	0
0.06	0.81	0
0.07	0.72	0
0.48	0.38	3
0.36	0.64	0
0.53	0.54	4
0.16	0.74	0
0.59	0.4	3
0.11	0.61	1
0.1	0.66	0
0.11	0.73	0
0.04	0.83	0
0.09	0.71	1
0.18	0.9	0
0.15	0.57	0
0.67	0.42	3
0.15	0.76	1
0.56	0.28	5
0.05	0.97	0
0.02	0.94	0
0.22	0.67	3
0.84	0.42	9
0.12	0.53	3
0.91	0.22	3
0.12	0.72	1
0.21	0.55	1
0.53	0.36	2
0.31	0.47	1
0.19	0.49	2
0.04	0.8	0
0.26	0.45	3
0.22	0.64	2
0.6	0.44	3
0.38	0.38	2
0.23	0.72	1
0.16	0.61	1
0.59	0.28	9
0.19	0.64	0
0.15	0.65	3
0.07	0.85	0
0.08	0.92	0
0.16	0.46	4
0.15	0.72	0
0.37	0.47	5
0.32	0.56	2
1	0.21	6
0.59	0.39	7
0.15	0.63	7
0.08	0.76	1
0.67	0.23	9
0.1	0.78	0
0.06	0.72	0
0.03	0.98	0
0.7	0.28	6
0.12	0.62	1
0.02	0.93	0
0.4	0.41	5
0.04	0.82	1
0.11	0.73	1
0.2	0.59	0
0.2	0.57	4
0.12	0.56	1
0.31	0.44	7
0.05	0.94	0
0.53	0.32	1
0.14	0.69	1
0.14	0.7	0
0.13	0.71	2
0.11	0.73	2
0.49	0.45	2
0.01	0.94	0
0.09	0.86	0
0.05	0.84	0
0.04	0.66	0
0.32	0.59	1
0.25	0.61	5
0.04	0.9	0
0.13	0.66	0
0.08	0.87	0
0.05	0.61	2
0.41	0.37	0
0.29	0.41	7
0.26	0.46	4
0.07	0.74	0
0.11	0.69	1
0.14	0.67	1
0.41	0.51	1
0.64	0.38	8
0.12	0.55	2
0.24	0.71	3
0.03	0.91	0
0.09	0.81	0
0.34	0.48	0
0.23	0.6	1
0.99	0	3
0.35	0.59	1
0.58	0.49	6
0.07	0.76	0
0.09	0.66	0
0.01	0.92	1
0.04	0.83	0
0.1	0.75	0
0.19	0.57	2
0.1	0.85	0
0.43	0.47	5
0.09	0.79	0
0.49	0.46	6
0.81	0.2	6
0.07	0.73	1
0.02	0.94	1
0.79	0.19	9
0.1	0.8	0
0.11	0.84	0
0.66	0.53	2
0.1	0.75	0
0.49	0.55	3
0.07	0.73	1
0.66	0.31	1
0.08	0.68	0
0.07	0.8	0
0.16	0.72	0
0.31	0.65	1
0.29	0.42	3
0.05	0.62	1
0.22	0.75	0
0.05	0.85	0
0.37	0.51	2
0.29	0.45	2
0.38	0.43	9
0.16	0.59	0
0.16	0.57	9
0.4	0.47	2
0.2	0.52	0
0.37	0.35	6
0.08	0.86	0
0.1	0.83	0
0.03	0.92	0
0.37	0.41	1
0.04	0.93	0
0.01	0.94	0
0.35	0.39	1
0.08	0.64	0
0.03	0.9	0
0.55	0.24	9
0.07	0.72	0
1	0.47	3
0.21	0.58	2
0.66	0.47	6
0.03	0.73	1
0.84	0.23	9
0.03	0.9	0
0.07	0.7	0
0.18	0.66	2
0.11	0.74	0
0.28	0.58	3
0.83	0.24	5
0.09	0.73	0
0.13	0.62	1
0.17	0.67	1
0.55	0.45	5
0.04	0.82	0
0.68	0.51	2
0.24	0.59	2
0.13	0.7	0
0.15	0.63	0
0.1	0.92	0
0.36	0.35	8
0.13	0.77	0
0.21	0.51	1
0.82	0.24	4
0.12	0.67	0
0.07	0.74	0
0.53	0.36	0
0.28	0.61	1
0.46	0.39	4
0.37	0.52	1
0.04	0.91	0
0.19	0.43	2
0.02	0.96	0
0.16	0.73	0
0.41	0.4	6
0.05	0.84	0
0.4	0.36	3
0.09	0.84	0
0	0.99	0
0.08	0.88	0
0.02	0.94	0
0.24	0.52	6
0.07	0.83	0
0.35	0.51	4
0.27	0.8	0
0.09	0.73	0
1	0.2	8
0.4	0.58	2
0.09	0.83	0
0.64	0.38	3
0.21	0.63	2
0.5	0.42	2
0.28	0.58	5
0.15	0.8	1
0.28	0.54	9
0.14	0.74	1
0.72	0.25	5
0.17	0.56	1
0.74	0.23	1
0.08	0.83	0
0.1	0.72	1
0.17	0.72	1
0.07	0.55	2
0.09	0.64	0
0.12	0.78	2
0.02	0.95	0
0.04	0.88	0
0.6	0.49	2
0.1	0.75	0
0.18	0.75	0
0.14	0.77	0
0.65	0.41	6
0.18	0.86	0
0.33	0.53	2
0.3	0.5	1
0.27	0.66	3
0.12	0.8	2
0.14	0.55	0
0.01	0.81	0
0.24	0.42	5
0.28	0.46	1
0.4	0.54	4
1	0.21	9
0.18	0.62	4
0.33	0.62	1
0.12	0.61	2
0.14	0.71	1
0.3	0.56	2
0.56	0.21	4
0.14	0.76	1
0.19	0.53	1
0.3	0.42	1
0.11	0.74	1
0.31	0.52	3
0.2	0.62	1
0.2	0.59	0
0.75	0.49	3
0.16	0.68	0
1	0	9
0.24	0.69	3
0.09	0.7	1
0.32	0.51	2
0.16	0.85	0
0.75	0.22	1
0.12	0.7	0
0.21	0.69	0
0.03	0.89	0
0.13	0.65	1
0.24	0.62	0
0.03	0.83	1
0.12	0.72	0
0.42	0.49	6
0.15	0.76	0
0.1	0.71	0
0.15	0.59	2
0.06	0.85	0
0.31	0.51	4
0.03	0.96	0
0.15	0.69	3
0.03	0.93	0
0.29	0.64	3
0.2	0.72	0
0.19	0.62	1
0.05	0.82	0
0.25	0.49	1
0.09	0.73	2
0.02	0.94	0
0.08	0.8	0
0.09	0.9	0
0.15	0.56	0
0.21	0.7	2
0.61	0.5	2
0.07	0.85	0
0.23	0.56	2
0.1	0.81	1
0.38	0.48	4
0.26	0.45	4
0.08	0.85	0
0.04	0.89	0
0.15	0.55	1
0.13	0.72	1
0.08	0.82	0
0.12	0.66	3
0.45	0.46	2
0.07	0.75	0
0.22	0.61	2
0.41	0.38	2
0.94	0.15	6
0.53	0.45	3
0.11	0.76	0
0.29	0.59	3
0.24	0.56	0
0.09	0.82	2
0.11	0.66	2
0.38	0.59	1
0.2	0.75	0
0.59	0.52	2
0.03	0.94	1
0.09	0.73	0
0.65	0.1	8
0.78	0.15	5
0.05	0.66	0
0.09	0.76	0
0.2	0.52	3
0.2	0.66	1
0.08	0.77	0
0.2	0.56	0
0.18	0.58	1
0.18	0.78	1
0.04	0.93	0
0.16	0.37	1
0.08	0.88	0
0.08	0.81	0
0.14	0.74	0
0.17	0.59	0
0.24	0.58	2
0.46	0.57	2
0.25	0.76	0
0.07	0.42	5
0.21	0.7	1
0.06	0.91	2
0.47	0.31	5
0.74	0.25	9
0.07	0.6	1
0.05	0.79	0
0.08	0.89	0
0.08	0.77	1
0.22	0.61	3
0.65	0.15	5
0.15	0.55	8
0.97	0.2	3
0.08	0.83	0
0.17	0.65	1
1	0.07	8
0.13	0.62	2
0.07	0.94	0
0.66	0.17	3
0.53	0.78	0
0.15	0.65	0
0.13	0.65	2
0.14	0.48	2
0.18	0.57	1
0.65	0.36	3
0.03	0.95	0
0.27	0.66	3
0.2	0.49	1
0.04	0.81	0
0.01	0.82	1
1	0	9
0.06	0.54	0
0.21	0.61	1
0.61	0.36	5
0.13	0.72	1
0.22	0.6	4
0.07	0.84	0
0.11	0.67	3
0.04	0.87	0
0.07	0.83	1
0.97	0.2	7
1	0.18	9
0.12	0.82	0
0.15	0.75	0
0.2	0.65	3
0.3	0.6	1
0.04	0.68	1
0.1	0.65	0
0.44	0.32	5
0.14	0.69	0
0.19	0.63	0
0.22	0.77	1
0.09	0.76	0
0.29	0.44	3
0.09	0.81	0
0.24	0.6	0
0.23	0.48	0
0.11	0.77	1
0.26	0.56	1
0.15	0.67	0
0.37	0.49	2
0.91	0.02	9
0.04	0.86	0
0.38	0.6	4
0.24	0.59	3
0.17	0.78	0
0.13	0.79	1
0.1	0.91	1
1	0	9
0.28	0.57	1
0.06	0.84	0
0.09	0.84	0
0.34	0.68	1
0.18	0.5	3
0.39	0.31	7
0.13	0.72	1
0.5	0.43	5
0.07	0.83	0
0.12	0.7	2
0.01	0.87	1
0.45	0.42	1
0.17	0.74	0
0.03	0.62	3
0.72	0.05	3
0.36	0.44	2
0.22	0.64	0
0.2	0.65	0
0.22	0.62	2
0.16	0.67	1
0.12	0.8	1
0.32	0.68	0
0.05	0.88	0
0.14	0.49	2
0.14	0.71	1
0.28	0.46	1
0.65	0.3	3
0.84	0.15	5
0.25	0.58	3
0.17	0.63	1
0.29	0.53	1
0.32	0.49	2
0.13	0.76	0
0.18	0.65	1
0.39	0.52	0
0.15	0.74	1
1	0.12	9
0.53	0.35	9
0.12	0.86	0
0.31	0.43	1
0.29	0.55	5
0.26	0.55	1
0.06	0.8	1
0.11	0.73	1
0.17	0.76	1
0.08	0.8	0
0.38	0.56	2
0.04	0.81	0
0.25	0.47	4
0.74	0.23	4
0.11	0.77	0
0.18	0.76	1
1	0.13	4
0.11	0.82	0
0.34	0.39	3
0.19	0.8	0
0.17	0.7	2
0.45	0.4	5
0.15	0.74	0
0.03	1	0
1	0.07	9
0.56	0.48	3
0.09	0.72	0
0.16	0.45	2
0.16	0.67	0
0.17	0.7	2
0.23	0.56	2
0.63	0.31	2
0.33	0.63	2
0.29	0.53	5
0.22	0.78	1
0.1	0.89	0
0.63	0.23	4
0.1	0.77	1
0.19	0.63	1
0.08	0.73	0
0.41	0.52	6
0.36	0.49	5
0.57	0.31	5
0.78	0.21	6
0.27	0.48	0
0.13	0.72	0
0.14	0.59	1
0.19	0.62	2
0.32	0.49	7
0.28	0.57	1
0.16	0.53	1
0.08	0.84	0
0.04	0.92	0
1	0.14	6
0.06	0.86	0
0.19	0.53	1
0.08	0.89	1
0.12	0.72	1
0.81	0.03	8
0.13	0.81	0
0.21	0.55	1
0.19	0.66	0
0.58	0.22	2
0.08	0.86	0
0.25	0.58	3
0.17	0.66	4
0.05	0.8	1
0.32	0.58	5
0.1	0.83	0
0.09	0.78	0
0.08	0.92	0
0.05	0.71	1
0.72	0.23	6
0.19	0.57	1
1	0	9
0.12	0.62	2
0.05	0.97	0
0.17	0.7	0
0.13	0.54	0
0.02	0.79	1
0.3	0.47	2
0.05	0.84	1
0.85	0.14	1
0.68	0.31	0
0.11	0.57	0
0.09	0.79	0
0.18	0.52	2
0.81	0.43	8
0.16	0.69	4
0.12	0.71	0
0.46	0.54	2
0.08	0.73	0
1	0	9
0.14	0.75	1
0.05	0.76	0
0.13	0.61	1
0.09	0.62	1
0.08	0.93	8
0.18	0.91	0
0	0.96	0
0.02	0.86	0
0.23	0.54	3
0.21	0.55	3
0.14	0.84	0
0.2	0.6	0
0.74	0.44	8
0.21	0.64	0
0.11	0.7	0
0.05	0.69	0
0.37	0.41	1
0.32	0.57	6
0.13	0.72	1
0.24	0.61	2
0.29	0.59	1
0.1	0.58	2
0.17	0.66	1
0.02	0.88	0
0.45	0.55	3
		
		
