0.04	0.95	0.95	0
0.16	0.63	0.62	2
0.05	0.9	0.85	0
0.04	0.94	0.93	0
0.03	0.85	0.82	0
0.27	0.57	0.56	1
0.3	0.49	0.47	2
0.1	0.68	0.65	1
0.05	0.86	0.82	0
0.66	0.34	0.34	4
0.05	0.81	0.74	1
0.09	0.82	0.86	0
0.96	0.18	0.14	6
0.16	0.6	0.6	4
0.05	0.73	0.72	1
0.09	0.69	0.64	1
0.64	0.25	0.26	7
0.19	0.53	0.56	8
0.15	0.55	0.44	1
0.03	0.72	0.73	2
0.11	0.48	0.45	2
0.24	0.68	0.66	0
0.14	0.76	0.74	1
0.29	0.45	0.36	1
0.25	0.6	0.54	3
0.34	0.49	0.41	2
0.37	0.42	0.41	2
0.26	0.6	0.56	2
0.03	0.96	0.97	0
0.06	0.89	0.91	0
0.75	0.34	0.34	6
0.26	0.63	0.58	2
0.23	0.69	0.68	2
0.16	0.71	0.71	3
0.08	0.83	0.87	0
0.21	0.51	0.48	0
0.28	0.62	0.58	3
0.32	0.58	0.63	2
0.2	0.49	0.47	2
0.07	0.74	0.74	0
0.4	0.57	0.61	5
0.13	0.69	0.68	1
0.17	0.54	0.52	2
0.05	0.76	0.7	1
0.22	0.59	0.58	0
0.12	0.77	0.75	0
0.15	0.67	0.65	1
0.21	0.61	0.57	0
0.1	0.71	0.69	0
0.06	0.94	0.93	0
0.04	0.96	0.97	0
0.09	0.77	0.79	1
0.11	0.63	0.6	0
0.17	0.5	0.5	1
0.13	0.68	0.67	1
0.19	0.79	0.78	0
0.07	0.56	0.53	1
1	0.18	0.19	7
0.06	0.82	0.78	0
0.37	0.4	0.37	1
0.73	0.38	0.41	5
0.18	0.56	0.52	3
0.05	0.89	0.88	0
0.12	0.79	0.81	1
0.05	0.87	0.83	0
0.14	0.62	0.6	0
0.18	0.78	0.75	1
0.15	0.82	0.8	0
0.03	0.76	0.76	0
0.15	0.62	0.58	0
0.12	0.8	0.77	0
0.08	0.92	0.89	0
0.19	0.53	0.46	1
0.23	0.65	0.6	0
0.08	0.62	0.61	0
0.79	0.34	0.35	6
0.04	0.9	0.87	0
0.44	0.44	0.41	3
0.23	0.52	0.52	5
0.05	0.96	0.96	0
0.23	0.76	0.76	1
0.11	0.68	0.63	1
0.07	0.79	0.79	1
0.13	0.67	0.6	0
0.15	0.56	0.62	1
0.39	0.43	0.39	3
0.51	0.44	0.41	5
0.12	0.85	0.82	0
0.37	0.54	0.55	1
0.01	0.98	0.97	0
0.11	0.68	0.63	0
0.25	0.86	0.86	1
0.78	0.35	0.39	4
0.3	0.58	0.56	3
0.12	0.76	0.71	1
0.74	0.19	0.25	9
0.05	0.83	0.8	1
0.16	0.58	0.54	1
0.3	0.53	0.5	6
0.12	0.73	0.71	2
0.31	0.53	0.53	2
0.05	0.94	0.93	0
0.17	0.62	0.57	5
0.29	0.56	0.52	2
0.17	0.71	0.69	3
0.28	0.49	0.45	1
0.02	0.9	0.91	0
0.03	0.88	0.85	0
0.12	0.86	0.83	3
0.06	0.89	0.93	0
0.41	0.62	0.61	1
0.13	0.72	0.72	0
0.09	0.73	0.7	0
0.11	0.94	0.92	0
0.1	0.6	0.55	0
0.35	0.49	0.5	2
0.14	0.54	0.5	0
0.24	0.47	0.43	6
0.06	0.66	0.65	0
0.06	0.85	0.79	0
0.05	0.91	0.9	0
0.07	0.66	0.67	1
0	0.95	0.93	0
0.03	0.86	0.86	0
0.25	0.45	0.43	2
0.25	0.53	0.51	4
0.51	0.37	0.36	6
0.03	0.76	0.7	0
0.65	0.3	0.32	1
0.62	0.29	0.32	4
0.51	0.43	0.4	6
0.13	0.61	0.63	1
0.09	0.86	0.82	0
0.37	0.49	0.44	1
0.72	0.25	0.25	4
0.43	0.59	0.61	4
0.04	0.92	0.91	0
0.09	0.74	0.71	2
0.14	0.6	0.57	0
0.23	0.65	0.61	1
0.24	0.87	0.88	0
0.19	0.75	0.76	1
0.02	0.69	0.67	3
0.13	0.77	0.72	1
0.21	0.66	0.63	0
0.03	0.84	0.85	0
0.21	0.68	0.64	2
0.17	0.76	0.69	0
0.91	0.18	0.18	9
0.26	0.41	0.41	3
0.21	0.67	0.71	2
0.19	0.76	0.75	1
0.7	0.41	0.45	5
0.5	0.44	0.48	3
0.13	0.69	0.66	0
0.13	0.85	0.83	1
0.07	0.64	0.67	7
0.44	0.44	0.56	8
0.14	0.87	0.85	0
0.13	0.8	0.76	0
0.21	0.7	0.7	0
0.27	0.51	0.51	2
0.28	0.64	0.62	2
0.09	0.9	0.9	0
0.19	0.6	0.55	2
0.15	0.72	0.67	1
0.07	0.73	0.72	1
0.09	0.49	0.47	0
0	0.94	0.95	0
0.08	0.86	0.83	0
0.3	0.86	0.8	0
0.3	0.37	0.32	3
0.22	0.63	0.59	0
0.7	0.36	0.39	9
0.04	0.95	0.93	0
0.2	0.7	0.62	0
0.31	0.47	0.45	3
0.24	0.49	0.43	1
0.33	0.5	0.5	5
0.07	0.8	0.79	0
0.08	0.71	0.66	0
0.24	0.55	0.54	0
0.14	0.82	0.81	0
0.28	0.7	0.79	2
0.75	0.16	0.17	2
0.3	0.66	0.73	1
0.38	0.33	0.37	6
0.4	0.5	0.46	1
0.47	0.39	0.39	6
0.12	0.65	0.64	0
0.04	0.95	0.92	0
1	0.05	0.05	8
0.01	0.94	0.94	0
0.15	0.67	0.64	4
0.12	0.67	0.67	0
0.07	0.73	0.7	0
0.15	0.85	0.9	0
0.13	0.72	0.72	1
0.36	0.57	0.55	2
0.37	0.44	0.47	9
0.08	0.88	0.86	0
0.31	0.48	0.47	5
0.28	0.47	0.5	2
0.19	0.57	0.6	2
0.05	0.9	0.9	0
0.26	0.49	0.44	1
0.17	0.73	0.7	3
0.07	0.77	0.8	1
0.55	0.27	0.27	4
0.02	0.92	0.89	0
0.1	0.64	0.6	1
0.09	0.78	0.71	0
0.8	0.16	0.11	9
0.04	0.92	0.89	0
0.04	0.96	0.95	0
0.06	0.89	0.89	0
0.12	0.81	0.78	1
0.05	0.85	0.86	0
0.38	0.55	0.57	4
0.06	0.69	0.7	0
0.22	0.61	0.61	3
0.06	0.83	0.84	1
0.26	0.5	0.44	3
0.44	0.41	0.48	3
0.12	0.76	0.71	1
0.04	0.95	0.96	0
0.26	0.48	0.52	3
0.45	0.35	0.35	1
0.1	0.76	0.71	0
0.06	0.82	0.8	0
0.18	0.63	0.55	1
0.08	0.69	0.64	1
0.62	0.22	0.23	3
0.15	0.55	0.5	1
0.19	0.65	0.62	2
0.08	0.78	0.73	1
0.18	0.75	0.72	0
0.27	0.49	0.47	5
0.32	0.45	0.48	2
0.46	0.4	0.41	5
0.05	0.88	0.84	0
0.13	0.8	0.77	0
0.21	0.61	0.57	2
0.09	0.8	0.8	0
0.09	0.7	0.68	0
0.08	0.96	0.94	0
0.39	0.38	0.38	6
0.16	0.54	0.5	0
0.24	0.49	0.55	0
0.22	0.54	0.58	3
0.21	0.52	0.47	1
0.22	0.81	0.75	0
0.13	0.53	0.42	0
0.16	0.84	0.87	0
0.04	0.85	0.85	0
0.04	0.86	0.82	0
0.3	0.58	0.57	1
0.46	0.4	0.39	5
0.41	0.41	0.43	5
0.09	0.67	0.66	0
0.29	0.68	0.65	3
0.12	0.58	0.57	0
0.18	0.57	0.51	0
0.3	0.42	0.44	5
0.05	0.92	0.9	0
0.06	0.88	0.86	1
0.13	0.49	0.48	2
0.54	0.56	0.59	1
0.15	0.7	0.69	2
0.06	0.75	0.71	0
0.13	0.79	0.79	0
0.03	0.81	0.88	0
0.08	0.49	0.53	3
0.19	0.71	0.69	1
0.05	0.91	0.92	0
0.83	0.24	0.23	5
0.06	0.89	0.86	0
0.37	0.49	0.57	4
0.14	0.56	0.55	2
0.2	0.57	0.54	1
0.16	0.78	0.79	2
0.21	0.51	0.46	1
0.24	0.49	0.5	0
0.08	0.66	0.68	0
0.33	0.58	0.54	0
0.08	0.64	0.6	2
0.69	0.24	0.24	9
0.25	0.62	0.62	2
0.2	0.62	0.67	1
0.13	0.74	0.75	1
0.16	0.66	0.66	6
0.02	0.86	0.82	0
0.52	0.43	0.45	3
0.12	0.66	0.65	0
0.06	0.55	0.54	2
0.45	0.49	0.5	4
0.06	0.9	0.86	0
0.05	0.84	0.8	1
0.74	0.46	0.51	5
0.86	0.42	0.4	5
0.11	0.57	0.61	1
0.08	0.59	0.57	0
0.13	0.76	0.72	1
0.2	0.55	0.45	0
0.06	0.81	0.77	1
0.2	0.53	0.49	2
0.2	0.68	0.68	1
0.15	0.71	0.7	3
0.27	0.59	0.6	2
0.13	0.71	0.68	1
0.1	0.72	0.66	1
0.11	0.81	0.83	0
0.3	0.54	0.56	2
0.32	0.38	0.32	3
0.91	0.12	0.15	9
0.42	0.43	0.48	1
0.27	0.49	0.45	3
0.46	0.54	0.53	3
0.04	0.84	0.8	0
0.45	0.55	0.59	2
0.12	0.72	0.69	0
0.12	0.76	0.7	1
0.24	0.49	0.42	1
0.19	0.59	0.58	1
0.11	0.72	0.7	3
0.05	0.76	0.75	0
0.29	0.59	0.52	6
0.1	0.46	0.48	1
0.07	0.64	0.66	0
0.07	0.92	0.94	0
0.24	0.67	0.73	2
0.26	0.54	0.47	1
0.1	0.69	0.66	0
0.05	0.82	0.8	0
0.1	0.76	0.76	1
0.11	0.81	0.81	0
0.86	0.17	0.19	5
0.73	0.38	0.34	9
0.18	0.66	0.67	2
0.09	0.76	0.73	0
0.22	0.48	0.43	2
0.34	0.45	0.39	2
0.06	0.93	0.92	0
0.24	0.52	0.5	2
0.03	0.83	0.81	0
0.29	0.54	0.51	1
0.2	0.61	0.52	0
0.21	0.69	0.71	1
0.13	0.5	0.48	1
0.2	0.71	0.64	0
0.09	0.75	0.78	1
0.5	0.49	0.52	1
0.29	0.5	0.52	3
0.36	0.56	0.57	3
0.12	0.79	0.78	1
0.09	0.62	0.59	0
0.36	0.55	0.56	2
0.02	0.88	0.85	0
0.32	0.62	0.61	1
0.06	0.89	0.89	0
0.59	0.43	0.42	3
0.14	0.71	0.74	1
0.58	0.28	0.28	7
0.13	0.61	0.61	0
0.05	0.83	0.84	0
0.14	0.71	0.66	1
0.08	0.81	0.75	0
0.47	0.3	0.3	4
0.11	0.77	0.76	0
0.73	0.16	0.18	9
0.15	0.61	0.64	3
0.09	0.74	0.73	1
0.06	0.91	0.91	0
0.04	0.91	0.91	0
0.32	0.55	0.55	2
0.99	0.1	0.08	6
0.05	0.86	0.83	2
0.04	0.88	0.88	0
0.8	0	0.02	9
0.04	0.93	0.89	0
0.07	0.78	0.75	1
0.24	0.47	0.41	3
0.03	0.81	0.81	0
0.04	0.95	0.95	0
0.05	0.93	0.91	0
0.17	0.62	0.55	2
0.17	0.64	0.6	0
0.51	0.32	0.34	7
0.44	0.5	0.47	6
0.03	0.82	0.83	1
0.21	0.69	0.67	1
0.08	0.66	0.62	1
0.09	0.62	0.61	3
0.01	0.98	0.96	0
0.08	0.81	0.82	0
0.05	0.87	0.83	0
0.06	0.79	0.75	1
0.33	0.54	0.65	1
0.15	0.55	0.57	0
0.85	0.21	0.12	7
0.04	0.89	0.86	0
0.03	0.97	0.97	0
0.21	0.43	0.36	1
0.06	0.68	0.69	1
0.09	0.72	0.73	3
0.28	0.48	0.54	1
0.46	0.44	0.49	5
0.26	0.54	0.5	2
0.04	0.87	0.86	0
0.1	0.68	0.64	1
0.03	0.9	0.89	0
1	0.15	0.13	9
0.67	0.18	0.14	3
0.15	0.59	0.54	1
0.05	0.86	0.86	0
0.03	0.95	0.94	0
0.21	0.64	0.6	0
0.1	0.76	0.77	0
0.08	0.82	0.81	0
0.07	0.77	0.74	1
0.16	0.62	0.63	1
0.09	0.76	0.74	1
0.09	0.68	0.62	1
0.5	0.38	0.31	2
0.06	0.81	0.78	0
0.23	0.56	0.54	3
0.04	0.79	0.76	0
0.6	0.09	0.11	5
0.17	0.75	0.75	0
0.39	0.45	0.41	5
0.1	0.75	0.67	1
0.37	0.54	0.55	4
0.23	0.55	0.5	2
0.35	0.51	0.53	6
0.11	0.79	0.79	1
0.09	0.73	0.7	0
0.78	0.23	0.26	8
0.24	0.51	0.45	2
0.13	0.68	0.64	0
0.03	0.89	0.88	0
0.36	0.37	0.41	8
0.03	0.89	0.92	0
0.06	0.81	0.8	0
0.07	0.72	0.69	0
0.48	0.38	0.39	3
0.36	0.64	0.66	0
0.53	0.54	0.62	4
0.16	0.74	0.68	0
0.59	0.4	0.37	3
0.11	0.61	0.64	1
0.1	0.66	0.63	0
0.11	0.73	0.71	0
0.04	0.83	0.87	0
0.09	0.71	0.67	1
0.18	0.9	0.86	0
0.15	0.57	0.52	0
0.67	0.42	0.48	3
0.15	0.76	0.74	1
0.56	0.28	0.3	5
0.05	0.97	0.95	0
0.02	0.94	0.94	0
0.22	0.67	0.64	3
0.84	0.42	0.47	9
0.12	0.53	0.51	3
0.91	0.22	0.27	3
0.12	0.72	0.71	1
0.21	0.55	0.51	1
0.53	0.36	0.35	2
0.31	0.47	0.41	1
0.19	0.49	0.49	2
0.04	0.8	0.82	0
0.26	0.45	0.46	3
0.22	0.64	0.6	2
0.6	0.44	0.39	3
0.38	0.38	0.37	2
0.23	0.72	0.72	1
0.16	0.61	0.61	1
0.59	0.28	0.31	9
0.19	0.64	0.63	0
0.15	0.65	0.62	3
0.07	0.85	0.81	0
0.08	0.92	0.88	0
0.16	0.46	0.41	4
0.15	0.72	0.71	0
0.37	0.47	0.5	5
0.32	0.56	0.58	2
1	0.21	0.24	6
0.59	0.39	0.41	7
0.15	0.63	0.57	7
0.08	0.76	0.72	1
0.67	0.23	0.22	9
0.1	0.78	0.72	0
0.06	0.72	0.67	0
0.03	0.98	0.98	0
0.7	0.28	0.28	6
0.12	0.62	0.59	1
0.02	0.93	0.91	0
0.4	0.41	0.45	5
0.04	0.82	0.81	1
0.11	0.73	0.73	1
0.2	0.59	0.55	0
0.2	0.57	0.56	4
0.12	0.56	0.62	1
0.31	0.44	0.42	7
0.05	0.94	0.9	0
0.53	0.32	0.34	1
0.14	0.69	0.65	1
0.14	0.7	0.63	0
0.13	0.71	0.7	2
0.11	0.73	0.72	2
0.49	0.45	0.44	2
0.01	0.94	0.93	0
0.09	0.86	0.86	0
0.05	0.84	0.83	0
0.04	0.66	0.66	0
0.32	0.59	0.64	1
0.25	0.61	0.61	5
0.04	0.9	0.88	0
0.13	0.66	0.64	0
0.08	0.87	0.86	0
0.05	0.61	0.61	2
0.41	0.37	0.41	0
0.29	0.41	0.41	7
0.26	0.46	0.48	4
0.07	0.74	0.69	0
0.11	0.69	0.62	1
0.14	0.67	0.62	1
0.41	0.51	0.58	1
0.64	0.38	0.36	8
0.12	0.55	0.53	2
0.24	0.71	0.7	3
0.03	0.91	0.87	0
0.09	0.81	0.77	0
0.34	0.48	0.41	0
0.23	0.6	0.57	1
0.99	0	0	3
0.35	0.59	0.63	1
0.58	0.49	0.57	6
0.07	0.76	0.75	0
0.09	0.66	0.63	0
0.01	0.92	0.94	1
0.04	0.83	0.83	0
0.1	0.75	0.74	0
0.19	0.57	0.51	2
0.1	0.85	0.79	0
0.43	0.47	0.4	5
0.09	0.79	0.74	0
0.49	0.46	0.46	6
0.81	0.2	0.16	6
0.07	0.73	0.69	1
0.02	0.94	0.94	1
0.79	0.19	0.22	9
0.1	0.8	0.81	0
0.11	0.84	0.83	0
0.66	0.53	0.43	2
0.1	0.75	0.7	0
0.49	0.55	0.52	3
0.07	0.73	0.65	1
0.66	0.31	0.29	1
0.08	0.68	0.64	0
0.07	0.8	0.77	0
0.16	0.72	0.64	0
0.31	0.65	0.65	1
0.29	0.42	0.49	3
0.05	0.62	0.61	1
0.22	0.75	0.73	0
0.05	0.85	0.84	0
0.37	0.51	0.54	2
0.29	0.45	0.46	2
0.38	0.43	0.42	9
0.16	0.59	0.53	0
0.16	0.57	0.65	9
0.4	0.47	0.41	2
0.2	0.52	0.48	0
0.37	0.35	0.36	6
0.08	0.86	0.83	0
0.1	0.83	0.8	0
0.03	0.92	0.9	0
0.37	0.41	0.41	1
0.04	0.93	0.92	0
0.01	0.94	0.94	0
0.35	0.39	0.5	1
0.08	0.64	0.61	0
0.03	0.9	0.89	0
0.55	0.24	0.28	9
0.07	0.72	0.71	0
1	0.47	0.51	3
0.21	0.58	0.64	2
0.66	0.47	0.45	6
0.03	0.73	0.7	1
0.84	0.23	0.18	9
0.03	0.9	0.88	0
0.07	0.7	0.7	0
0.18	0.66	0.68	2
0.11	0.74	0.67	0
0.28	0.58	0.6	3
0.83	0.24	0.29	5
0.09	0.73	0.77	0
0.13	0.62	0.58	1
0.17	0.67	0.62	1
0.55	0.45	0.44	5
0.04	0.82	0.83	0
0.68	0.51	0.57	2
0.24	0.59	0.63	2
0.13	0.7	0.64	0
0.15	0.63	0.56	0
0.1	0.92	0.91	0
0.36	0.35	0.3	8
0.13	0.77	0.71	0
0.21	0.51	0.43	1
0.82	0.24	0.2	4
0.12	0.67	0.72	0
0.07	0.74	0.7	0
0.53	0.36	0.35	0
0.28	0.61	0.62	1
0.46	0.39	0.38	4
0.37	0.52	0.54	1
0.04	0.91	0.92	0
0.19	0.43	0.43	2
0.02	0.96	0.96	0
0.16	0.73	0.74	0
0.41	0.4	0.39	6
0.05	0.84	0.79	0
0.4	0.36	0.36	3
0.09	0.84	0.87	0
0	0.99	0.98	0
0.08	0.88	0.85	0
0.02	0.94	0.91	0
0.24	0.52	0.52	6
0.07	0.83	0.8	0
0.35	0.51	0.54	4
0.27	0.8	0.75	0
0.09	0.73	0.68	0
1	0.2	0.25	8
0.4	0.58	0.59	2
0.09	0.83	0.84	0
0.64	0.38	0.41	3
0.21	0.63	0.66	2
0.5	0.42	0.41	2
0.28	0.58	0.58	5
0.15	0.8	0.81	1
0.28	0.54	0.49	9
0.14	0.74	0.7	1
0.72	0.25	0.28	5
0.17	0.56	0.62	1
0.74	0.23	0.23	1
0.08	0.83	0.81	0
0.1	0.72	0.68	1
0.17	0.72	0.7	1
0.07	0.55	0.56	2
0.09	0.64	0.59	0
0.12	0.78	0.74	2
0.02	0.95	0.94	0
0.04	0.88	0.82	0
0.6	0.49	0.42	2
0.1	0.75	0.75	0
0.18	0.75	0.74	0
0.14	0.77	0.72	0
0.65	0.41	0.42	6
0.18	0.86	0.87	0
0.33	0.53	0.5	2
0.3	0.5	0.49	1
0.27	0.66	0.62	3
0.12	0.8	0.82	2
0.14	0.55	0.59	0
0.01	0.81	0.8	0
0.24	0.42	0.41	5
0.28	0.46	0.39	1
0.4	0.54	0.56	4
1	0.21	0.22	9
0.18	0.62	0.62	4
0.33	0.62	0.67	1
0.12	0.61	0.59	2
0.14	0.71	0.75	1
0.3	0.56	0.62	2
0.56	0.21	0.22	4
0.14	0.76	0.75	1
0.19	0.53	0.51	1
0.3	0.42	0.41	1
0.11	0.74	0.7	1
0.31	0.52	0.52	3
0.2	0.62	0.58	1
0.2	0.59	0.54	0
0.75	0.49	0.52	3
0.16	0.68	0.68	0
1	0	0.01	9
0.24	0.69	0.67	3
0.09	0.7	0.71	1
0.32	0.51	0.49	2
0.16	0.85	0.82	0
0.75	0.22	0.29	1
0.12	0.7	0.64	0
0.21	0.69	0.66	0
0.03	0.89	0.86	0
0.13	0.65	0.65	1
0.24	0.62	0.57	0
0.03	0.83	0.86	1
0.12	0.72	0.64	0
0.42	0.49	0.47	6
0.15	0.76	0.69	0
0.1	0.71	0.69	0
0.15	0.59	0.54	2
0.06	0.85	0.87	0
0.31	0.51	0.52	4
0.03	0.96	0.96	0
0.15	0.69	0.74	3
0.03	0.93	0.92	0
0.29	0.64	0.69	3
0.2	0.72	0.63	0
0.19	0.62	0.6	1
0.05	0.82	0.78	0
0.25	0.49	0.47	1
0.09	0.73	0.69	2
0.02	0.94	0.95	0
0.08	0.8	0.75	0
0.09	0.9	0.89	0
0.15	0.56	0.5	0
0.21	0.7	0.71	2
0.61	0.5	0.52	2
0.07	0.85	0.86	0
0.23	0.56	0.64	2
0.1	0.81	0.81	1
0.38	0.48	0.42	4
0.26	0.45	0.49	4
0.08	0.85	0.84	0
0.04	0.89	0.87	0
0.15	0.55	0.5	1
0.13	0.72	0.67	1
0.08	0.82	0.8	0
0.12	0.66	0.62	3
0.45	0.46	0.44	2
0.07	0.75	0.74	0
0.22	0.61	0.68	2
0.41	0.38	0.36	2
0.94	0.15	0.18	6
0.53	0.45	0.43	3
0.11	0.76	0.79	0
0.29	0.59	0.59	3
0.24	0.56	0.51	0
0.09	0.82	0.8	2
0.11	0.66	0.68	2
0.38	0.59	0.62	1
0.2	0.75	0.68	0
0.59	0.52	0.51	2
0.03	0.94	0.94	1
0.09	0.73	0.7	0
0.65	0.1	0.12	8
0.78	0.15	0.11	5
0.05	0.66	0.66	0
0.09	0.76	0.72	0
0.2	0.52	0.48	3
0.2	0.66	0.69	1
0.08	0.77	0.77	0
0.2	0.56	0.51	0
0.18	0.58	0.54	1
0.18	0.78	0.78	1
0.04	0.93	0.9	0
0.16	0.37	0.47	1
0.08	0.88	0.87	0
0.08	0.81	0.75	0
0.14	0.74	0.74	0
0.17	0.59	0.56	0
0.24	0.58	0.53	2
0.46	0.57	0.54	2
0.25	0.76	0.71	0
0.07	0.42	0.4	5
0.21	0.7	0.6	1
0.06	0.91	0.92	2
0.47	0.31	0.33	5
0.74	0.25	0.29	9
0.07	0.6	0.58	1
0.05	0.79	0.76	0
0.08	0.89	0.88	0
0.08	0.77	0.74	1
0.22	0.61	0.6	3
0.65	0.15	0.12	5
0.15	0.55	0.5	8
0.97	0.2	0.23	3
0.08	0.83	0.81	0
0.17	0.65	0.64	1
1	0.07	0.09	8
0.13	0.62	0.62	2
0.07	0.94	0.93	0
0.66	0.17	0.16	3
0.53	0.78	0.78	0
0.15	0.65	0.58	0
0.13	0.65	0.62	2
0.14	0.48	0.44	2
0.18	0.57	0.54	1
0.65	0.36	0.33	3
0.03	0.95	0.91	0
0.27	0.66	0.63	3
0.2	0.49	0.47	1
0.04	0.81	0.84	0
0.01	0.82	0.8	1
1	0	0	9
0.06	0.54	0.53	0
0.21	0.61	0.59	1
0.61	0.36	0.41	5
0.13	0.72	0.75	1
0.22	0.6	0.63	4
0.07	0.84	0.83	0
0.11	0.67	0.67	3
0.04	0.87	0.83	0
0.07	0.83	0.82	1
0.97	0.2	0.21	7
1	0.18	0.16	9
0.12	0.82	0.79	0
0.15	0.75	0.7	0
0.2	0.65	0.64	3
0.3	0.6	0.64	1
0.04	0.68	0.71	1
0.1	0.65	0.61	0
0.44	0.32	0.37	5
0.14	0.69	0.66	0
0.19	0.63	0.6	0
0.22	0.77	0.82	1
0.09	0.76	0.73	0
0.29	0.44	0.43	3
0.09	0.81	0.77	0
0.24	0.6	0.56	0
0.23	0.48	0.44	0
0.11	0.77	0.78	1
0.26	0.56	0.53	1
0.15	0.67	0.66	0
0.37	0.49	0.43	2
0.91	0.02	0.06	9
0.04	0.86	0.83	0
0.38	0.6	0.62	4
0.24	0.59	0.64	3
0.17	0.78	0.81	0
0.13	0.79	0.75	1
0.1	0.91	0.92	1
1	0	0	9
0.28	0.57	0.53	1
0.06	0.84	0.81	0
0.09	0.84	0.81	0
0.34	0.68	0.72	1
0.18	0.5	0.45	3
0.39	0.31	0.3	7
0.13	0.72	0.75	1
0.5	0.43	0.45	5
0.07	0.83	0.8	0
0.12	0.7	0.71	2
0.01	0.87	0.87	1
0.45	0.42	0.37	1
0.17	0.74	0.7	0
0.03	0.62	0.64	3
0.72	0.05	0.08	3
0.36	0.44	0.45	2
0.22	0.64	0.62	0
0.2	0.65	0.57	0
0.22	0.62	0.63	2
0.16	0.67	0.62	1
0.12	0.8	0.79	1
0.32	0.68	0.66	0
0.05	0.88	0.87	0
0.14	0.49	0.46	2
0.14	0.71	0.69	1
0.28	0.46	0.5	1
0.65	0.3	0.28	3
0.84	0.15	0.22	5
0.25	0.58	0.64	3
0.17	0.63	0.61	1
0.29	0.53	0.51	1
0.32	0.49	0.47	2
0.13	0.76	0.74	0
0.18	0.65	0.61	1
0.39	0.52	0.53	0
0.15	0.74	0.75	1
1	0.12	0.19	9
0.53	0.35	0.33	9
0.12	0.86	0.84	0
0.31	0.43	0.39	1
0.29	0.55	0.51	5
0.26	0.55	0.61	1
0.06	0.8	0.8	1
0.11	0.73	0.7	1
0.17	0.76	0.73	1
0.08	0.8	0.79	0
0.38	0.56	0.55	2
0.04	0.81	0.78	0
0.25	0.47	0.45	4
0.74	0.23	0.27	4
0.11	0.77	0.71	0
0.18	0.76	0.78	1
1	0.13	0.12	4
0.11	0.82	0.81	0
0.34	0.39	0.4	3
0.19	0.8	0.73	0
0.17	0.7	0.68	2
0.45	0.4	0.37	5
0.15	0.74	0.7	0
0.03	1	1	0
1	0.07	0.07	9
0.56	0.48	0.49	3
0.09	0.72	0.7	0
0.16	0.45	0.45	2
0.16	0.67	0.62	0
0.17	0.7	0.75	2
0.23	0.56	0.53	2
0.63	0.31	0.32	2
0.33	0.63	0.6	2
0.29	0.53	0.52	5
0.22	0.78	0.76	1
0.1	0.89	0.88	0
0.63	0.23	0.27	4
0.1	0.77	0.78	1
0.19	0.63	0.57	1
0.08	0.73	0.68	0
0.41	0.52	0.49	6
0.36	0.49	0.55	5
0.57	0.31	0.33	5
0.78	0.21	0.21	6
0.27	0.48	0.45	0
0.13	0.72	0.66	0
0.14	0.59	0.55	1
0.19	0.62	0.57	2
0.32	0.49	0.46	7
0.28	0.57	0.57	1
0.16	0.53	0.54	1
0.08	0.84	0.82	0
0.04	0.92	0.92	0
1	0.14	0.11	6
0.06	0.86	0.85	0
0.19	0.53	0.51	1
0.08	0.89	0.93	1
0.12	0.72	0.71	1
0.81	0.03	0.05	8
0.13	0.81	0.77	0
0.21	0.55	0.5	1
0.19	0.66	0.61	0
0.58	0.22	0.24	2
0.08	0.86	0.83	0
0.25	0.58	0.59	3
0.17	0.66	0.62	4
0.05	0.8	0.79	1
0.32	0.58	0.64	5
0.1	0.83	0.8	0
0.09	0.78	0.76	0
0.08	0.92	0.91	0
0.05	0.71	0.67	1
0.72	0.23	0.27	6
0.19	0.57	0.52	1
1	0	0	9
0.12	0.62	0.62	2
0.05	0.97	0.97	0
0.17	0.7	0.64	0
0.13	0.54	0.46	0
0.02	0.79	0.77	1
0.3	0.47	0.42	2
0.05	0.84	0.83	1
0.85	0.14	0.18	1
0.68	0.31	0.34	0
0.11	0.57	0.55	0
0.09	0.79	0.81	0
0.18	0.52	0.48	2
0.81	0.43	0.46	8
0.16	0.69	0.65	4
0.12	0.71	0.65	0
0.46	0.54	0.53	2
0.08	0.73	0.72	0
1	0	0	9
0.14	0.75	0.73	1
0.05	0.76	0.72	0
0.13	0.61	0.63	1
0.09	0.62	0.58	1
0.08	0.93	0.95	8
0.18	0.91	0.88	0
0	0.96	0.95	0
0.02	0.86	0.87	0
0.23	0.54	0.54	3
0.21	0.55	0.6	3
0.14	0.84	0.8	0
0.2	0.6	0.56	0
0.74	0.44	0.47	8
0.21	0.64	0.61	0
0.11	0.7	0.64	0
0.05	0.69	0.68	0
0.37	0.41	0.39	1
0.32	0.57	0.59	6
0.13	0.72	0.65	1
0.24	0.61	0.63	2
0.29	0.59	0.55	1
0.1	0.58	0.61	2
0.17	0.66	0.63	1
0.02	0.88	0.8	0
0.45	0.55	0.54	3
			
			
