0.77	0.91	0.93	0.69	0.03	0
0.88	0.69	0.73	0.53	0.09	2
0.95	0.5	0.53	0.54	0.23	0
0.4	0.14	0.18	0.18	0.96	6
0.93	0.8	0.81	0.78	0.09	0
0	0.16	0.2	0.19	0.81	6
0.39	0.5	0.48	0.42	0.54	5
0.99	0.65	0.69	0.63	0.16	4
0.66	0.48	0.46	0.29	0.3	2
0.75	0.6	0.65	0.61	0.21	1
0.83	0.51	0.54	0.51	0.35	0
0.99	0.87	0.88	0.69	0.06	1
0.93	0.81	0.81	0.83	0.07	0
0.15	0.19	0.17	0.2	0.86	5
0.52	0.36	0.38	0.33	0.64	8
0.72	0.81	0.84	0.66	0.18	0
0.77	0.61	0.57	0.69	0.23	4
0.88	0.8	0.83	0.77	0.07	0
0.65	0.65	0.68	0.72	0.29	3
0.87	0.38	0.4	0.4	0.21	3
0.35	0.47	0.5	0.54	0.44	6
0.94	0.82	0.81	0.84	0.04	0
0.89	0.43	0.49	0.49	0.24	1
0.92	0.78	0.77	0.67	0.1	1
0.92	0.87	0.88	0.93	0.08	0
0.21	0.44	0.45	0.42	0.44	3
0.96	0.66	0.72	0.77	0.1	1
0.98	0.86	0.89	0.81	0.04	0
0.79	0.7	0.71	0.62	0.21	0
0.95	0.76	0.77	0.73	0.26	0
0.86	0.42	0.41	0.39	0.25	1
0.73	0.22	0.27	0.22	0.43	1
0.97	0.84	0.83	0.85	0.06	1
0.98	0.85	0.84	0.7	0.03	0
0.93	0.91	0.87	0.89	0.07	0
0.93	0.77	0.78	0.67	0.1	0
0.84	0.6	0.62	0.62	0.11	1
0.85	0.66	0.68	0.59	0.1	2
0.96	0.66	0.71	0.69	0.14	1
0.68	0.59	0.58	0.58	0.4	2
0.07	0.62	0.54	0.73	0.53	4
0.61	0.61	0.57	0.53	0.4	5
0.64	0.38	0.4	0.39	0.54	1
0.9	0.54	0.59	0.5	0.15	1
0.92	0.74	0.74	0.77	0.03	0
0.38	0.42	0.49	0.49	0.6	2
0.98	0.93	0.94	0.84	0.04	0
0.99	0.75	0.75	0.53	0.1	0
0.52	0.34	0.32	0.32	0.51	7
0.85	0.61	0.63	0.6	0.15	0
0.92	0.74	0.75	0.68	0.13	0
0.6	0.63	0.61	0.47	0.13	1
0.58	0.48	0.47	0.42	0.47	6
0.95	0.93	0.91	0.86	0.05	0
0.94	0.53	0.57	0.59	0.19	4
0.98	0.9	0.92	0.75	0.05	0
0.91	0.52	0.61	0.62	0.2	0
0.88	0.97	0.97	0.72	0.05	0
1	0.77	0.77	0.7	0.08	0
0.98	0.73	0.8	0.7	0.1	0
0.92	0.39	0.43	0.51	0.31	1
0.84	0.45	0.48	0.48	0.44	6
0.98	0.54	0.56	0.48	0.23	3
0.74	0.38	0.38	0.38	0.39	6
0.26	0.25	0.29	0.27	0.59	5
0.96	0.68	0.74	0.65	0.16	0
0.98	0.87	0.9	0.81	0.04	0
0.56	0.59	0.58	0.49	0.25	3
0.98	0.99	0.98	0.94	0.04	0
0.88	0.61	0.64	0.62	0.22	0
0.36	0.61	0.58	0.53	0.41	5
0.83	0.43	0.49	0.49	0.37	2
0.78	0.76	0.77	0.75	0.06	1
0.81	0.7	0.74	0.58	0.1	1
0.96	0.48	0.51	0.52	0.14	0
0.95	0.71	0.81	0.66	0.09	0
0.9	0.76	0.79	0.49	0.05	0
0.74	0.9	0.9	0.75	0.09	0
0.76	0.49	0.42	0.36	0.29	3
0.98	0.72	0.78	0.65	0.1	0
0.98	0.66	0.72	0.61	0.12	0
0.73	0.26	0.26	0.24	0.4	7
0.85	0.86	0.88	0.7	0.08	0
0.82	0.52	0.56	0.54	0.18	3
0.95	0.79	0.85	0.64	0.06	0
0.32	0.22	0.23	0.18	0.67	9
0.9	0.91	0.91	0.9	0.03	0
0.47	0.46	0.45	0.23	0.26	3
0.53	0.28	0.3	0.33	0.65	3
0.74	0.64	0.67	0.61	0.15	4
0.41	0.57	0.54	0.56	0.29	3
0.85	0.56	0.58	0.52	0.42	1
0.84	0.82	0.84	0.88	0.11	0
0.47	0.14	0.16	0.13	0.83	8
0.29	0.05	0.05	0	1	8
0.91	0.94	0.96	0.89	0.04	0
0.53	0.34	0.34	0.39	0.66	4
0.79	0.68	0.68	0.6	0.2	1
0.69	0.39	0.41	0.49	0.37	1
0.7	0.81	0.81	0.73	0.03	0
0.93	0.53	0.59	0.64	0.24	3
0.91	0.6	0.67	0.56	0.15	0
0.75	0.5	0.51	0.5	0.2	2
0.77	0.58	0.66	0.69	0.17	1
0.75	0.73	0.74	0.49	0.32	1
0.72	0.61	0.57	0.47	0.11	1
0.34	0.11	0.15	0.05	0.78	5
0.33	0.58	0.51	0.6	0.41	1
0.7	0.44	0.45	0.44	0.55	5
0.88	0.8	0.82	0.72	0.08	0
0.97	0.72	0.73	0.7	0.05	1
0.98	0.66	0.67	0.55	0.09	0
0.54	0.36	0.33	0.29	0.42	5
0.72	0.42	0.44	0.52	0.41	2
0.96	0.57	0.59	0.51	0.24	0
0.8	0.68	0.68	0.67	0.18	1
0.65	0.51	0.51	0.52	0.27	2
0.97	0.43	0.51	0.37	0.24	6
0.89	0.74	0.78	0.8	0.12	1
0.99	0.5	0.54	0.58	0.16	0
0.94	0.85	0.88	0.79	0.05	0
0.98	0.8	0.83	0.82	0.1	0
0.92	0.73	0.8	0.67	0.19	0
0.97	0.66	0.73	0.63	0.11	1
0.69	0.96	0.96	0.91	0.05	0
0.9	0.53	0.56	0.48	0.14	1
0.99	0.39	0.45	0.39	0.34	2
0.69	0.62	0.56	0.69	0.15	1
0.96	0.72	0.77	0.68	0.13	0
0.51	0.6	0.57	0.58	0.19	2
0.89	0.48	0.52	0.57	0.18	2
0.94	0.84	0.86	0.77	0.07	0
0.97	0.88	0.89	0.81	0.04	0
0.93	0.55	0.6	0.52	0.19	2
0.43	0.21	0.18	0.06	0.68	6
0.61	0.33	0.35	0.31	0.53	9
0.95	0.51	0.52	0.56	0.1	1
0.9	0.66	0.72	0.65	0.13	0
0.18	0.08	0.09	0.17	1	2
0.84	0.75	0.76	0.62	0.11	1
0.93	0.72	0.73	0.66	0.15	0
0.87	0.36	0.37	0.38	0.51	6
0.59	0.28	0.29	0.22	0.57	2
0.32	0.6	0.51	0.61	0.58	2
0.99	0.76	0.79	0.83	0.05	0
0.23	0.3	0.37	0.24	0.6	9
0.6	0.48	0.52	0.51	0.28	2
0.95	0.83	0.86	0.76	0.08	0
0.8	0.43	0.44	0.44	0.29	3
0.97	0.66	0.67	0.55	0.19	0
0.98	0.77	0.78	0.78	0.06	1
0.31	0.48	0.42	0.44	0.67	3
0.96	0.53	0.58	0.59	0.25	1
0.91	0.95	0.93	0.89	0.06	0
0.76	0.68	0.71	0.53	0.15	1
0.84	0.55	0.6	0.51	0.17	2
0.3	0.28	0.24	0.27	0.55	9
0.82	0.93	0.91	0.86	0.06	1
0.91	0.87	0.86	0.85	0.18	0
0.45	0.68	0.61	0.72	0.22	2
0.97	0.62	0.66	0.6	0.17	4
0.16	0.34	0.34	0.28	0.97	4
0.98	0.69	0.72	0.66	0.07	0
0	0.66	0.53	0.69	0.31	5
0.92	0.75	0.78	0.74	0.08	1
0.71	0.65	0.63	0.63	0.27	2
0.78	0.78	0.76	0.66	0.11	0
0.84	0.45	0.51	0.5	0.24	2
0.85	0.53	0.56	0.46	0.21	1
0.92	0.71	0.74	0.8	0.09	2
0.88	0.66	0.67	0.62	0.17	1
0.6	0.64	0.61	0.44	0.15	3
0.96	0.72	0.76	0.71	0.08	1
0.5	0.73	0.69	0.75	0.31	3
0.94	0.53	0.57	0.66	0.28	1
0.93	0.7	0.71	0.63	0.17	0
0.98	0.44	0.48	0.46	0.14	2
0.83	0.48	0.44	0.46	0.29	5
0.91	0.61	0.58	0.51	0.1	2
0.89	0.69	0.7	0.63	0.15	2
0.95	0.87	0.91	0.8	0.03	0
0.86	0.8	0.83	0.7	0.05	0
0.6	0.33	0.33	0.15	0.52	5
0.62	0.79	0.8	0.67	0.07	0
0.02	0.52	0.49	0.56	0.75	3
0.47	0.2	0.24	0.25	0.82	4
0.89	0.83	0.86	0.75	0.06	1
0.96	0.41	0.47	0.51	0.36	0
0.95	0.7	0.77	0.6	0.11	0
0.65	0.56	0.56	0.53	0.27	3
0.2	0.55	0.5	0.64	0.46	3
0.97	0.74	0.71	0.71	0.14	1
0.63	0.62	0.58	0.63	0.15	0
0.83	0.72	0.75	0.7	0.13	0
0.65	0.8	0.83	0.55	0.05	1
0	0.27	0.21	0.24	1	6
0.84	0.59	0.63	0.61	0.22	0
0.95	0.72	0.76	0.64	0.13	1
0.98	0.81	0.77	0.64	0.04	0
0.91	0.85	0.88	0.77	0.08	0
0.88	0.77	0.81	0.7	0.09	0
0.71	0.52	0.53	0.7	0.39	3
0.48	0.63	0.61	0.63	0.17	1
0.73	0.75	0.72	0.68	0.13	1
0.49	0.43	0.41	0.27	0.57	1
0.96	0.84	0.88	0.73	0.05	0
0.91	0.78	0.8	0.78	0.03	1
0.74	0.66	0.65	0.64	0.18	1
0.76	0.64	0.59	0.63	0.32	1
0.83	0.7	0.69	0.68	0.2	1
0.55	0.48	0.56	0.52	0.19	2
0.98	0.86	0.86	0.59	0.05	0
0.75	0.81	0.77	0.77	0.14	1
0.87	0.25	0.27	0.68	0.19	6
0.82	0.85	0.82	0.84	0.08	0
1	0.91	0.91	0.85	0.04	0
0.99	0.92	0.93	0.87	0.06	0
1	0.7	0.76	0.59	0.03	0
0	0.55	0.53	0.67	0.72	3
0.37	0.48	0.41	0.47	0.44	3
0.23	0.3	0.3	0.36	0.79	5
0.57	0.68	0.68	0.66	0.17	1
0.68	0.74	0.69	0.48	0.17	0
0.9	0.66	0.67	0.6	0.17	2
0.93	0.55	0.6	0.48	0.1	0
0.96	0.52	0.56	0.56	0.29	2
0.98	0.94	0.96	0.83	0.08	0
0.36	0.27	0.23	0.33	0.63	4
0.84	0.51	0.55	0.47	0.29	5
0.34	0.26	0.24	0.25	0.69	4
0.97	0.94	0.94	0.92	0.01	0
0.81	0.55	0.54	0.64	0.1	3
0.95	0.77	0.78	0.71	0.13	0
0.82	0.98	0.98	0.94	0.03	0
0.92	0.71	0.77	0.6	0.08	0
0.97	0.65	0.63	0.59	0.12	0
0.66	0.81	0.73	0.77	0.18	0
0.77	0.45	0.45	0.51	0.16	2
0.98	0.61	0.59	0.46	0.11	0
0.98	0.71	0.77	0.7	0.13	0
0.89	0.67	0.68	0.72	0.13	1
0.97	0.92	0.93	0.86	0.04	0
1	0.96	0.95	0.74	0.04	0
0.93	0.58	0.59	0.55	0.31	2
0.94	0.5	0.55	0.6	0.15	1
0.46	0.4	0.39	0.42	0.45	5
0.72	0.54	0.53	0.55	0.36	4
0.77	0.62	0.56	0.69	0.23	5
0.39	0.26	0.25	0.21	0.55	2
0.82	0.61	0.64	0.55	0.15	1
0	0.16	0.18	0.21	1	9
0.64	0.32	0.29	0.23	0.38	5
0.81	0.87	0.91	0.63	0.09	0
0.99	0.61	0.61	0.71	0.05	2
0.9	0.68	0.66	0.63	0.08	0
0.89	0.61	0.62	0.73	0.09	3
0.88	0.92	0.92	0.85	0.03	0
0.97	0.79	0.8	0.68	0.09	1
0.64	0.6	0.58	0.59	0.28	3
0.3	0.3	0.28	0.26	0.81	9
0.93	0.87	0.9	0.8	0.08	0
0.84	0.57	0.61	0.65	0.21	0
0.63	0.57	0.49	0.52	0.37	4
0.88	0.59	0.63	0.63	0.1	0
0.88	0.78	0.81	0.76	0.09	0
0.93	0.89	0.92	0.8	0.08	0
0.91	0.8	0.8	0.81	0.06	1
0.32	0.33	0.29	0.29	0.7	3
0.78	0.54	0.54	0.43	0.21	1
0.8	0.78	0.78	0.76	0.18	1
0.62	0.45	0.46	0.45	0.35	3
0.95	0.43	0.51	0.4	0.21	1
0.94	0.47	0.54	0.62	0.26	1
0.84	0.45	0.47	0.52	0.25	4
0.75	0.56	0.6	0.54	0.26	2
0.95	0.97	0.97	0.85	0.03	0
0.48	0.51	0.51	0.57	0.33	4
0.93	0.94	0.94	0.76	0.02	1
0.73	0.37	0.37	0.24	0.41	2
0.99	0.82	0.8	0.67	0.12	2
0.93	0.66	0.69	0.65	0.1	0
0.9	0.69	0.75	0.71	0.13	0
0.94	0.57	0.62	0.62	0.19	2
0.84	0.36	0.45	0.34	0.29	1
0.88	0.96	0.96	0.97	0.03	0
0.74	0.42	0.44	0.45	0.3	6
0.54	0.55	0.61	0.51	0.23	2
0.94	0.45	0.55	0.55	0.2	0
0.88	0.65	0.68	0.55	0.14	2
0.99	0.87	0.83	0.8	0.08	0
0.96	0.81	0.82	0.71	0.09	0
0.81	0.6	0.6	0.54	0.16	4
0.96	0.89	0.94	0.78	0.02	0
0.38	0.18	0.19	0.13	0.68	9
0.93	0.75	0.79	0.67	0.13	1
0.74	0.55	0.49	0.56	0.2	2
0.39	0.56	0.55	0.62	0.36	2
0.97	0.75	0.74	0.67	0.05	0
0.97	0.59	0.62	0.68	0.21	0
0.93	0.92	0.91	0.79	0.04	0
0.97	0.59	0.62	0.6	0.2	0
0.94	0.81	0.84	0.83	0.09	0
0.95	0.86	0.89	0.85	0.03	0
0.96	0.8	0.81	0.73	0.15	0
0.83	0.69	0.69	0.67	0.29	2
0.99	0.79	0.76	0.76	0.11	0
0.87	0.64	0.65	0.71	0.17	1
0.84	0.62	0.66	0.55	0.12	3
0.91	0.8	0.83	0.68	0.08	0
0.71	0.39	0.4	0.34	0.46	5
0.47	0.54	0.51	0.46	0.27	3
0.79	0.5	0.52	0.44	0.24	2
0.97	0.94	0.92	0.92	0.01	1
0.99	0.57	0.61	0.71	0.21	2
0.8	0.61	0.58	0.71	0.35	2
0.87	0.65	0.74	0.69	0.08	4
0.94	0.78	0.75	0.74	0.09	1
0.98	0.54	0.55	0.69	0.06	2
0.76	0.55	0.57	0.54	0.39	5
0.29	0.73	0.74	0.64	0.14	2
0.86	0.77	0.81	0.71	0.09	0
0.89	0.86	0.9	0.85	0.06	0
0.3	0.54	0.5	0.61	0.47	3
0.94	0.88	0.88	0.74	0.04	0
0.85	0.84	0.83	0.73	0.09	0
0.27	0.73	0.66	0.68	0.3	1
0.97	0.54	0.59	0.39	0.15	2
0.93	0.73	0.78	0.72	0.08	1
0.89	0.66	0.69	0.66	0.14	0
0.91	0.46	0.52	0.52	0.19	1
0	0.47	0.47	0.46	0.49	8
0.83	0.65	0.68	0.62	0.17	0
0.44	0.33	0.31	0.4	0.47	5
0.79	0.44	0.45	0.46	0.49	2
0.71	0.53	0.56	0.62	0.07	1
0.85	0.71	0.76	0.7	0.12	1
0.91	0.95	0.96	0.9	0.04	0
0.98	0.62	0.7	0.63	0.2	0
0.1	0.05	0.03	0.17	0.81	8
0.94	0.73	0.74	0.54	0.09	0
0.83	0.32	0.38	0.49	0.32	3
0.96	0.81	0.83	0.83	0.06	0
0.94	0.45	0.48	0.45	0.11	2
0.88	0.39	0.46	0.51	0.28	1
0.8	0.6	0.64	0.61	0.22	2
0.62	0.31	0.28	0.25	0.5	6
0.98	0.6	0.64	0.47	0.06	2
0.68	0.63	0.61	0.61	0.15	2
0.67	0.75	0.8	0.65	0.08	0
0.75	0.58	0.6	0.5	0.45	2
0.97	0.9	0.93	0.86	0.04	0
0.65	0.42	0.41	0.42	0.43	4
0.82	0.38	0.41	0.44	0.2	1
0.24	0.08	0.05	0.05	0.72	3
0.86	0.91	0.93	0.81	0.02	0
